imdb_id,new_budget,vote_count,vote_average,new_popularity,new_revenue,new_runtime,new_release_date,genres1,genres2,genres3,company1,company2,company3
tt0824747,55000000,2180,7.5,11.027,113020255,141,1/30/2008,Mystery,Animation,Family,Red Light Films,Creative Visions Productions,Sundance Institute Documentary Fund
tt0430105,45000000,1047,6.7,10.506,92374674,89,8/11/2005,Adventure,Action,Thriller,Alphaville Films,Tele München Fernseh Produktionsgesellschaft (TMG),UGC PH
tt0082892,29000000,864,6.6,8.48,59509925,159,12/11/1991,Comedy,Music,History,Nomura Babcock & Brown,Bazelevs Production,The Safran Company
tt0087344,2000000,55,6.2,4.394,4100000,121,12/26/1984,Fantasy,Science Fiction,Crime,Smoke House Pictures,Sony Pictures,Master Productions
tt0055184,4000000,148,6.9,9.223,8200000,100,1/1/1961,Action,Drama,Action,Neverland Films,Code Entertainment,Morgan Creek Productions
tt0120596,5860000,89,7.2,6.899,12000000,107,3/21/1967,Documentary,Music,Comedy,Gold Circle Films,Buffalo Gal Pictures,Miramax
tt0369436,80000000,581,5.6,14.947,163733697,99,11/26/2008,Drama,Drama,Horror,20th Century Fox,Ingenious Media,Huayi Brothers Media
tt0101775,6788000,172,6.2,6.868,13878334,106,4/19/1991,Action,Adventure,Drama,Likely Story,Davis Entertainment,Dune Entertainment III
tt0088272,92000000,3210,6.5,10.428,188072649,108,8/9/2008,Comedy,Crime,Drama,Twin Bros. Productions,Columbia Pictures,Westdeutscher Rundfunk
tt0094667,50000000,57,6.1,6.642,102205175,99,12/23/2016,Horror,Thriller,Drama,Kathbur Pictures,Samuel Goldwyn Films,The Con
tt0396271,30000000,268,6.9,8.638,61255921,118,10/8/2004,Comedy,Action,Fantasy,Walt Disney Pictures,Mandeville Films,Hyde Park Films
tt0035959,2627000,14,6.6,3.423,5363000,110,3/1/1944,Animation,Adventure,Family,Pakhshiran,MK2 Productions,Edward R. Pressman Film
tt0471042,75000000,1662,6,10.886,152930623,97,11/2/2011,Comedy,Crime,Comedy,Reveal Entertainment,Revelations Entertainment,Mockingbird Pictures
tt2293640,140000000,1350,6.5,13.404,285444603,115,7/10/1998,Adventure,Action,Thriller,NPV Entertainment,New Line Cinema,Eric's Boy
tt0356614,60000000,2204,7.2,9.41,122233971,110,12/10/2009,Drama,Family,Fantasy,TriStar Pictures,Sony Pictures,Morgan Creek Productions
tt2870808,80000000,723,6.3,6.287,162944923,81,4/8/2005,Romance,Drama,History,Conseil Régional du Calvados,Région Bretagne,Ministère du Développement Durable et de la Mer
tt0105428,15000000,198,5.4,11.012,30524763,170,4/10/1992,Drama,Comedy,Music,Manifest Film Company,20th Century Fox,Planet Productions
tt0499554,10000000,119,5.8,8.824,20342161,89,2/23/2007,Drama,Crime,Action,Tyler Perry Studios,Lions Gate Films,Industry Entertainment
tt2821088,18000000,559,6.7,11.31,36602000,44,2/17/1989,History,Thriller,Crime,Gaumont,LGM Productions,100 Bares
tt0101393,75000000,641,6.5,12.09,152368585,114,5/24/1991,Action,Comedy,Family,Metro-Goldwyn-Mayer,Iyara Films,Sahamongkolfilm
tt2398241,30000000,149,6,9.677,60864870,101,11/17/1989,Romance,Drama,History,Ciné+,Orange Studio,TV5 Monde
tt0144120,25000000,772,5.6,15.58,50671850,76,10/16/1998,Comedy,Romance,Drama,Franchise Pictures,Morgan Creek Productions,Nine Yards Productions
tt0338094,90000000,1066,5.4,8.65,182290266,106,11/25/2003,Action,Science Fiction,Crime,Creatures,Studio Jack,Winkler Films
tt0020960,3950000,33,6.7,4.844,8000000,119,11/15/1930,Romance,Fantasy,Drama,Gold/Miller Productions,Guy Walks into a Bar Productions,Paramount
tt1895587,7900000,26,7.2,2.638,16000000,110,2/6/2015,Drama,Thriller,Comedy,Canal+,ARTE France Cinéma,WDR/Arte
tt1234721,120000000,3481,5.8,15.049,242688965,116,1/30/2014,Comedy,Romance,Drama,Initial Entertainment Group (IEG),Splendid Medien AG,Bedford Falls Productions
tt1349451,57000000,1072,6.5,9.768,115267375,99,5/31/1996,Mystery,Music,Romance,Creativos Asociados de Radio y Televisión (CARTEL),Lolafilms,IM3 Entertainment
tt0107943,11500000,509,7.5,10.305,23237911,134,11/5/1993,Adventure,Drama,Thriller,Independent Digital Entertainment,Paramount,20th Century Fox
tt0369441,100000000,1227,6,8.675,202026112,96,12/21/2005,Animation,Comedy,Family,TriStar Pictures,Carolco Pictures,Metro-Goldwyn-Mayer
tt0103759,1000000,332,7.2,9.507,2019469,112,9/16/1992,Science Fiction,Crime,Drama,Baa-Ram-Ewe,Sahamongkolfilm,Dharma Productions
tt1587729,10400000,62,7,5.147,20967660,106,6/16/2010,Romance,Fantasy,Science Fiction,International Cinema,Warner Bros. Pictures,Lawrence Bender Productions
tt1621045,15000000,67,5.5,4.985,30238577,100,9/17/2003,Action,Thriller,Drama,Outlaw Victoria Productions Inc.,Avenue Pictures Productions,Weed Road Pictures
tt0461770,45000000,1150,7,19.14,90683916,103,12/23/1999,Adventure,Fantasy,Family,St. Petersburg Clearwater Film Commission,TSG Entertainment,Ingenious Media
tt0427309,15000000,278,7.2,14.303,30226144,106,12/27/2007,Drama,Comedy,Action,Metro-Goldwyn-Mayer,"Shochiku Co., Ltd.",BBC Films
tt0470705,4000000,262,6.1,9.319,8059140,111,5/19/2006,Comedy,Drama,Crime,Miramax,Trans Atlantic Entertainment,Lionsgate
tt1274295,9000000,51,6.8,4.461,18130000,110,8/14/2009,Comedy,Thriller,Crime,Imagine Entertainment,LStar Capital,Notting Hill Pictures
tt0097987,8000000,34,4.9,3.173,16093651,100,6/2/1989,Drama,Comedy,Romance,APJAC Productions,20th Century Fox,Republic Pictures
tt0094631,16000000,143,6.1,5.656,32155047,93,10/7/1988,Adventure,Animation,Action,Hollywood Pictures,The Charlie Mopic Company,Interscope Communications
tt2247476,15000000,192,6.6,6.43,30127963,92,8/22/2014,Crime,Comedy,Horror,Fine Line Features,Homerun Productions,Portman Entertainment Group
tt0102631,18000000,364,5.9,9.176,36133014,125,9/18/2009,Drama,Action,Crime,Global Medien KG,Franklin/Waterman Productions,Columbia Pictures
tt0275719,250000,2307,6.9,12.057,501818,96,9/9/1997,Action,Drama,Adventure,Iguana Producciones,Baltimore Pictures,Sniper Productions
tt0101764,15000000,399,5.5,13.059,30102717,106,7/31/1991,Drama,Romance,Animation,Sandollar Productions,Norma Productions,Curbside Films
tt1646987,150000000,2508,5.6,12.722,301000000,155,3/27/2012,Thriller,Action,Adventure,Canal+ España,Le Tax Shelter du Gouvernement Fédéral de Belgique,Les Editions Albert René
tt1083452,23000000,1236,7.2,9.332,46152411,118,2/26/2016,Thriller,War,Action,United Film Distribution Company (UFDC),Fox Searchlight Pictures,Bona Fide Productions
tt1001508,15000000,422,6.4,4.119,30050028,144,5/19/1989,Family,Fantasy,Drama,Contrafilm,Hell's Kitchen Films,Universal Pictures
tt1023441,95000000,1221,5.7,13.267,190213455,87,8/4/2000,Adventure,Documentary,Action,Paramount,Elzévir Films,Black Bear Pictures
tt0101786,7000000,38,6.8,5.963,14011454,95,8/25/1999,Adventure,Comedy,Thriller,Republic Pictures,Forrest Films,GreeneStreet Films
tt0260866,50000000,426,6.2,12.439,100020092,111,9/28/2001,Crime,Romance,Thriller,Wide Angle Creations,Emperor Motion Pictures,KODA Entertainment
tt1621039,55000000,421,5.8,12.274,110000000,91,10/30/2013,Drama,Thriller,Mystery,Canal+,Carolco Pictures,Type 55 Films
tt0319736,3000000,26,6.9,2.633,6000000,100,6/7/2002,Drama,History,Drama,Telespan 2000,Antena 3 Films,Etb (Euskal Telebista)
tt0029852,2000000,10,6.7,1.88,4000000,140,5/24/1938,Science Fiction,Adventure,Family,Annapurna Pictures,Fox 2000 Pictures,20th Century Fox
tt0188030,3000000,101,7.2,5.222,6000000,138,9/24/1999,Action,Adventure,Science Fiction,Procinvest Sas,Hyde Park Films,20th Century Fox
tt1093370,2300000,121,7.4,9.733,4600000,131,10/26/2007,Drama,Mystery,Romance,Dangerous Method Film AG,Recorded Pictures Company,Millbrook Pictures
tt1857842,500000,38,5.7,4.668,1000000,103,11/3/2012,Comedy,Drama,Action,Wild Bunch,Les Films du Fleuve,Mobra Films
tt0875034,1000000,42,6.7,2.955,2000000,107,7/20/1973,Music,Action,Thriller,Next Entertainment,Platinum Dunes,Chainsaw Productions LLC
tt5315110,8,215,6.5,7.541,16,106,9/1/1995,Drama,Comedy,Family,Rogue Pictures,Universal Pictures,Sean Daniel Company
tt0086429,10000000,74,6.4,7.949,20000000,99,11/13/2008,Drama,Drama,Comedy,Warner Bros. Pictures,New Line Cinema,Illusion Entertainment Group
tt0099654,6000000,57,5.9,5.242,12000000,104,5/24/1995,Adventure,Science Fiction,Drama,Fuji Television Network,FUNimation Entertainment,Toei Animation
tt0138524,60000000,719,5.9,10.41,119940815,93,9/2/2003,Drama,Comedy,Romance,NPV Entertainment,Mad Chance,Zide-Perry Productions
tt0478087,35000000,2451,6.6,10.446,69823199,88,3/27/2008,Comedy,Drama,Comedy,Brad Grey Pictures,Gold/Miller Productions,Wayans Bros. Entertainment
tt1586265,40000000,1178,6,9.678,79700000,110,5/17/2012,Adventure,Drama,History,Saban Entertainment,20th Century Fox,"Toei Company, Ltd."
tt0083642,35000000,70,6,5.838,69701637,94,7/23/1982,Drama,Family,Fantasy,Columbia Pictures,Rakontur,Jalem Productions
tt1675197,80000000,731,6,13.84,159212469,112,12/6/1996,History,Documentary,Horror,Miramax,Magellan Pictures,Hemdale Film Corporation
tt1067774,20000000,1253,6.3,10.543,39667665,87,7/1/2011,Drama,Family,Fantasy,Capture Film Internatrional,Meteor Film Productions,Traction Media
tt0359013,65000000,2135,5.7,14.865,128905366,102,12/8/2004,Adventure,Romance,War,Mandalay Entertainment,Silver Pictures,Waypoint Entertainment
tt0281680,18000000,4636,7,11.84,35692920,87,11/5/2010,Crime,Drama,Action,Miramax,Heyday Films,Fox Atomic
tt1702443,65000000,682,6.3,9.661,128884132,103,7/31/2000,Romance,Animation,Comedy,Final Frame,C5,Paramount
tt4002772,180000000,4221,5.8,13.066,356743061,109,6/29/2016,Drama,Action,Adventure,Walt Disney Pictures,Gordon Company,Silver Pictures
tt0762114,35000000,526,5.6,9.699,69307224,96,7/4/2007,Drama,Drama,Comedy,Paramount,Comedy Central Films,High Sierra Carpeting
tt0199626,12000000,163,5.1,7.029,23726793,133,9/9/2003,Horror,Drama,Comedy,Latina Pictures,Dune Films,3 Arts Entertainment
tt3203620,3000000,59,5.7,4.606,5923000,86,3/26/2004,Romance,Western,Action,Fabrica,Direction de la Cinematographie Nationale,Renardes Productions
tt0317676,7000000,176,2.9,8.488,13818181,116,4/11/2003,Horror,Science Fiction,Horror,Monofonus Press,Paramount,Graveyard Productions
tt1430626,60000000,588,6.4,8.503,118338361,88,3/12/2012,Comedy,Drama,Thriller,HBO Documentary Films,TIK Film,Summit Entertainment
tt0403016,16000000,1738,5.4,12.884,31556061,101,9/18/2009,Crime,Drama,Thriller,BeTV,La Wallonie,Frakas Productions
tt0087298,2079000,128,7.1,8.449,4099000,85,7/24/2001,Drama,Romance,Thriller,TVINDIE Film Production,ZIMIN Foundation,PFH Entertainment
tt0838283,65000000,1784,6.5,15.868,128107642,98,7/25/2008,Drama,Music,Romance,Hunting Lane Films,Journeyman Pictures,Original Media
tt0435528,812000,2757,6.9,18.691,1600000,118,10/22/1941,Action,Crime,Thriller,Studio 352,21st Century Film Corporation,Columbia Pictures
tt0372237,35000000,471,5.7,8.212,68915888,109,3/25/2005,Comedy,Drama,Animation,Matanza Cine,Telefe,K&S Films
tt0095742,26000000,887,6.2,8.121,51164106,177,10/10/2013,Drama,Comedy,Romance,Acacia Filmed Entertainment,The Fyzz Facility,Riverstone Pictures
tt0102536,14000000,90,6.7,9.797,27515786,105,7/23/1993,Fantasy,Science Fiction,Drama,OddLot Entertainment,Kanbar Entertainment,The Weinstein Company
tt1037705,80000000,3609,6.7,11.586,157107755,139,1/11/2010,Family,Romance,Drama,Pull Down Your Pants Pictures,Todd McFarlane Entertainment,Juno Pix
tt0120587,13800000,502,6.7,8.314,27100027,89,11/17/1989,Drama,Drama,Crime,Universal Pictures,New Line Cinema,Revolution Studios
tt0090859,25000000,752,5.8,12.496,49042224,123,3/21/1986,Thriller,Action,Drama,DreamWorks Animation,DreamWorks Pictures,Conundrum Entertainment
tt0497137,1020000,319,7.7,8.868,2000000,155,10/11/1944,Romance,Horror,Action,The Coppola Company,Universal International Pictures,New World Pictures
tt1262981,21000000,864,7.8,7.355,41170784,113,1/5/2007,Drama,Drama,Comedy,Mirage Enterprises,Baby Cow Productions,BBC Films
tt0029843,2033000,302,7.6,12.335,3981000,152,5/13/1938,Comedy,Drama,Horror,Imagine Entertainment,FAMU,Hypermarket Film
tt0285441,1934000,35,7.2,2.706,3786801,79,2/1/2002,Drama,Adventure,Drama,Intermedia,Rogue Pictures,Central Partnership
tt1232106,22000000,1452,6.5,13.746,43058898,89,11/12/2013,Comedy,Mystery,Drama,Sandia Media,Haven Entertainment,Minerva Productions
tt0172495,110000000,2020,7,18.195,215294342,104,6/28/2000,Fantasy,Comedy,War,Sonet Film,Viking Film,The Zanuck Company
tt0332658,20000000,519,5.4,8.608,39143839,101,10/13/2006,Comedy,Drama,Science Fiction,87Eleven,Sierra / Affinity,Closed on Mondays Entertainment
tt0974661,2300000,13,6.5,1.637,4500000,80,7/3/2013,Drama,Action,Adventure,Shangri-La Entertainment,ImageMovers,Dragon Pictures
tt0165546,15000000,526,5.3,14.097,29331068,94,2/17/2004,Adventure,Action,Thriller,BBC Films,Zentropa Entertainments,Scottish Screen
tt0375568,10000000,757,6.2,9.408,19551067,75,10/15/2009,Crime,Adventure,Comedy,Stillking Films,Joanna Productions,Turner Pictures (I)
tt0288477,35000000,1038,5.5,9.341,68349884,96,10/25/2002,Crime,Mystery,Action,Shortcom,ARTE France Cinéma,Canal+
tt0049223,50000000,2221,6.4,13.61,97607453,135,4/21/2006,Comedy,Drama,Drama,Malofilm,Allegro Films,Filmtech
tt1694542,150000000,956,5.2,12.726,292817841,155,7/21/2009,Romance,Drama,Crime,98 MPH Productions,Tooley Productions,Rogue
tt1182345,5000000,3185,7.6,14.929,9760104,97,6/12/2009,Thriller,Comedy,Documentary,Pixar,Universal Pictures,Legendary Entertainment
tt2262227,50000000,1271,7.4,12.156,97437106,116,10/1/2014,History,Romance,Action,Paramount,Mel's Cite du Cinema,Lions Gate Films
tt2358891,12400000,1567,7.4,10.421,24164400,142,5/21/2013,Drama,Thriller,Action,Macari/Edelstein,Limbo Productions,Sonet Film
tt0417001,30000000,252,5.9,8.957,58405313,155,1/1/2005,Comedy,Romance,Crime,Revolution Studios,Blue Star Entertainment,Zookeeper Productions
tt0364045,39000000,862,5.3,11.718,75850624,110,6/17/1983,Music,Horror,Thriller,Prone Gunman,Prone Gunman A.I.E.,Canal+
tt0087182,6500000,241,6.8,9.905,12633747,107,1/14/2002,Comedy,Romance,Drama,M6,M6 Films,TPS Star
tt5662932,521873,54,7.4,4.312,1013926,124,6/24/2016,Comedy,Science Fiction,Fantasy,Goëss Film,Next Wednesday Productions,Fox Searchlight Pictures
tt0096926,25000000,886,7.2,8.365,48531470,99,10/20/2010,Western,Thriller,Action,United Films,Irwin Allen Productions,20th Century Fox
tt0084827,17000000,1136,6.6,10.759,33000000,126,7/9/1982,Fantasy,Music,Action,Python (Monty) Pictures Limited,Lagniappe Films,I'm So Sorry Productions
tt0095107,3849796,15,5.6,1.47,7471304,115,12/17/2013,Drama,Romance,Comedy,Columbia Pictures,Deuce Three Productions,Fox 2000 Pictures
tt0217505,100000000,3604,7.2,15.624,193772504,167,12/14/2002,Drama,Romance,Drama,CJ Entertainment,Toshiba Entertainment,Touchstone Pictures
tt4824302,25000000,819,5.9,10.493,48418160,111,4/28/2016,Thriller,Crime,Adventure,Sean S. Cunningham Films,20th Century Fox,Reliance Big Entertainment
tt0091129,70000000,2241,7.2,11.959,135560026,127,8/9/2007,Romance,Crime,Drama,Alive Productions,Amicus Entertainment,IPW Productions
tt0140888,2900000,308,8,9.109,5596708,113,11/20/1998,History,Horror,Action,Komplizen Film,Coop99 Filmproduktion,KNM
tt0093779,16000000,2502,7.7,14.916,30857814,111,9/25/1987,Music,Drama,Comedy,United Artists,Orion-Nova Productions,Praxis Films
tt4383594,30000000,556,5.6,11.203,57814445,102,8/3/2016,Comedy,Romance,Drama,Avery Pix,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,Film Council
tt1091617,125000000,5154,5.4,13.094,240697856,110,12/21/2016,Adventure,Comedy,Crime,Lionsgate,WR Universal Group,France 3 Cinéma
tt1027718,70000000,821,6,10.529,134748021,103,9/2/2010,Mystery,Thriller,Adventure,Epsilon Motion Pictures,Zenith Entertainment,Channel Four Films
tt1623205,22000000,195,6,11.173,42313354,110,2/5/1983,Drama,Music,Animation,GAME FREAK,Creatures,JR Kikaku
tt0074279,780000,42,5.7,3.275,1500000,119,7/6/1976,Action,Thriller,War,Alcon Entertainment,Phoenix Pictures,What to Expect Productions
tt0323033,25000000,244,5.9,11.294,48063435,115,7/1/1994,Comedy,Drama,Horror,Mirabai Films,National Film Development Corporation of India,Universal Pictures
tt0785006,150000000,2645,5.9,15.943,287594577,101,10/28/2007,Adventure,Comedy,Drama,Industry Entertainment,Grindstone Entertainment Group,Cheetah Vision
tt0912583,12000000,810,5.9,11.335,23006849,100,3/3/2006,Adventure,Thriller,Crime,Warner Bros. Pictures,The Kennedy/Marshall Company,Cominco
tt0087597,15000000,342,6.5,12.126,28733290,114,7/13/1984,History,War,Comedy,Reserve Room,Flower Films,Universal Pictures
tt0210616,45000000,1259,6.8,10.889,86165646,112,7/16/2014,Romance,Comedy,Drama,Lions Gate Films,Traveling Picture Show Company (TPSC),Jersey Films
tt0817230,140000000,2974,5.8,27.615,268031828,91,12/3/2014,Crime,Thriller,Comedy,David Sonenberg Production,21 Laps Entertainment,FilmNation Entertainment
tt0103030,30000000,253,5.6,13.506,57400547,143,4/19/1996,Romance,Thriller,Comedy,Weintraub International Group,Columbia Pictures,Warner Bros. Pictures
tt0093389,23000000,701,7.6,12.011,43984230,85,10/21/1987,Animation,Action,Family,Universal Pictures,Open Road Films,Nick Wechsler Productions
tt1625346,12000000,628,5.7,6.141,22939027,98,12/16/2011,Thriller,Adventure,Action,Lipsync Productions,Lionsgate,Davis-Films
tt0128442,12000000,836,7,9.279,22921898,115,9/11/1998,Drama,Action,Thriller,Eon Productions,TriStar Pictures,Carolco Pictures
tt0397535,85000000,1373,7.6,10.725,162242962,111,12/6/2005,Action,Crime,Animation,Face Productions,Dune Entertainment,20th Century Fox
tt0091828,8500000,315,5.6,13.254,16209459,133,6/6/1986,Drama,Family,Romance,Bésame Mucho Pictures,Producciones Anhelo,20th Century Fox
tt1535438,35000000,894,7.5,8.559,66700000,113,12/9/1987,Action,Science Fiction,Thriller,Columbia Pictures,Castle Rock Entertainment,Nelson Entertainment
tt0118688,125000000,2766,4.2,19.659,238207122,125,6/20/1997,Action,Crime,Drama,Stillking Films,Joanna Productions,Turner Pictures (I)
tt2058107,6500000,297,7.1,9.834,12376563,81,3/12/1971,Thriller,Mystery,Animation,Casey Silver Productions,Fantail Films Inc.,Sidley Wright & Associates
tt0118884,90000000,2253,7.3,12.132,171120329,124,7/11/1997,Drama,Animation,Science Fiction,A2 Entertainment Group,New Line Cinema,Ivory Way Productions
tt0089841,10000000,83,5.2,7.363,19000000,89,7/24/1998,Crime,Drama,Romance,Clinica Estetico,TriStar Pictures,Touchstone Pictures
tt0128445,9000000,1242,7.4,9.052,17096053,93,12/11/1998,Romance,Comedy,Drama,Auburn Entertainment,Ardustry Entertainment,Universal Pictures
tt0297884,28000000,1722,6.3,17.513,53181600,113,9/18/2014,Drama,Drama,Music,DC Entertainment,Dune Entertainment,Warner Bros. Pictures
tt0386140,75000000,1642,6,9.981,142400065,98,10/24/2005,Action,Adventure,Horror,Provident Films,Affirm Films,Kendrick Brothers
tt0990407,120000000,1968,5.5,13.858,227817248,85,1/12/2011,Science Fiction,Comedy,Comedy,France Télévisions Distribution,Troika Pictures,WWE Studios
tt0399146,32000000,1554,7.1,11.585,60740827,92,9/23/2005,Animation,Family,Comedy,Imagenation Abu Dhabi FZ,Parkes+MacDonald Image Nation,Glass Key
tt0141098,12000000,134,6.2,8.645,22765081,91,6/27/1978,Action,Science Fiction,Action,The Zanuck Company,20th Century Fox,DreamWorks Pictures
tt1979388,175000000,3259,6.7,16.172,331926147,93,11/14/2015,Music,Documentary,Drama,Blumhouse Productions,Universal Pictures,Hubert Bals Fund of the Rotterdam Festival
tt0108002,12000000,283,7.4,8.735,22750363,157,9/17/1993,Crime,Comedy,Crime,Future Films,Star Overseas,Universe Entertainment
tt0810913,79000000,1165,4.1,8.129,149673788,91,11/11/2011,Drama,Action,Adventure,Yash Raj Films,United Artists,Malpaso Productions
tt0088258,2500000,726,7.6,9.347,4736202,82,5/4/1984,Drama,Romance,Adventure,Biscottificio Verona,Canal+,MEDIA Programme of the European Union
tt0327679,2500000,215,7.2,7.07,4729352,82,9/9/1989,Drama,Romance,War,Cannon Group,Golan-Globus Productions,Filmways Pictures
tt0104691,40000000,1436,7.3,12.387,75505856,95,9/25/1992,Action,Comedy,Comedy,Galavis Film,Pioneer Pictures,Canal+
